File,Category,Subcategory,Content
2020-02-11.txt,Technology and engineering,Technological problems,"we cant finish the installation unless you buy our server upgrade.
that means you lied when you bid for the job because you did not include a server upgrade. cpp. ls

"
2020-02-12.txt,Technology and engineering,Technological problems,"we should be able to finish the network upgrade in about three months.
when you bid for the job you said it would take thirty days.
if were allocating blame im not the one who was dumb enough to belteve me.
"
2020-02-13.txt,Corporate mood,Absurd corporate projects,"now that the network instal nation is halfdone, it have you idiot right where t want you
its too late for you to get a new vendor, so all be pricegouging you on upgrades you didn even know you would need
it makes
"
2020-02-14.txt,Corporate mood,Office politics,"our pointyhaired boss told us to scrap our prototype and start over from scratch,
twas in that. meeting and he said nothing like that.
maybe we should verify what he wants. or... we could have a bias for action
"
2020-02-15.txt,Corporate mood,Office politics,"we destroyed all of the prototypes as you requested.
t never asked for anything remote like that.
dio he tell you that before or after t fired him last week?
"
2020-02-16.txt,Recurring characters,Dilbert and his work adventures,"its hard to find in this job market, im casting a wider net
tt says here you have experience as a. mortuary assistant and a baker
f that not exactly like being an engineer, but i want to stay openminded.
tell me about a time you had to deal with fatlure and what you did about it
well one time t totally botched an embalming.
so t used a chain sat to reduce the corpse to flushable parts.
t told the family he came back to life and ran away.

"
2020-02-17.txt,Technology and engineering,Technological problems,"the hardware you ordered s not compatible with our network,
just buy an adapter.
t dont think anyone makes an adapter that can fix stupidity.
"
2020-02-18.txt,Corporate mood,Group dynamics,"you dont seem to be working
i dont want to start something new because its almost the end of my work day.
its ten oclock in the morning and here comes the micro managing.
"
2020-02-19.txt,Technology and engineering,Technologic innovations,"www. ze d like to help the blockchain project to build my skill in that area
sige l dont like tt. when people learn new things. age
le dont know what to say to oh good tt worked.
"
2020-02-20.txt,Corporate mood,Group dynamics,"
you look dumb in front of everyone for not knowing b.a. stands for business risk assessment.
well probably mock you behind your back i dont think your teamwork exercises are working
"
2020-02-21.txt,General humor,Comical and paradoxical situations,"ss ask the key ys to happiness lowering your expectations. a
we for example all t expect from work today is twelve cups of coffee and a humorous display of corporate dysfunc tion.
that sounos sad. try expecting excellence and see how that works for you ,
"
2020-02-22.txt,General humor,Comical and paradoxical situations,"t work every day, and yet i am not feeling completely selfactualized.
what that mean? . ldont know. its something tt heard.
why are we even talking about it because .. the more i talk the less. i have to
"
2020-02-23.txt,Social criticism,Bureaucracy,"tl.cant support this project because your all a bunch of corrupt, godless communists,
just out of curiosity, where did you get your education?
tlearned everything need to know on soctal media,
how does that. help you evaluate. a technical proposal?
its simple t take one look at all of your jerky faces, and i know everything i need now. to i
imean, look at this guns face hes obviously a grifter.
this one obviously has anger. issues,
demand a larger sample size whatever, geekface.
"
2020-02-24.txt,Corporate mood,Office politics,"the only way to succeed in this. company by working harder than everyone else.
wouldnt that mean only one person in the company can be successful?
i might need to rethink my moti national messages. maybe save those for your number employees.
"
2020-02-25.txt,General humor,Comical and paradoxical situations,"ma pragmatist. t like plans that are practical,
not me, t like and that cant be implemented.

"
2020-02-26.txt,Corporate mood,Office politics,"the decided to give up my private office and work from a cubicle so employees will respect me more
my cubicle will be , square feet, with a ceiling
nothing that called an office.
"
2020-02-27.txt,Corporate mood,Office politics,"even though i am your ceo, t work out of a cubicle, just like normal people
you probably respect that. no, it sounds stupid.
then why am t torturing myself in that putrid cubicle? see prior answer
"
2020-02-28.txt,Corporate mood,Group dynamics,"purchasing manager you need three vendor quotes, ort cant approve it
there are only two vendors in that market.
come back when something changes.
"
2020-02-29.txt,Corporate mood,Group dynamics,"tm looking for ideas to improve morale without spending money. ,
we could take turns munching you no. l
any other . ideas? did anyone suggest kicking?
"
2020-03-01.txt,Recurring characters,Dilbert and his work adventures,"ted says he cant make it to the meeting
the only reason, for this meeting s, ted can tell us. what hes doing on his project
we should reschedule, c
not so fast. tthink we can salvage this.
if we guess what ted might have told us, that gets us halfway there.

why dont the rest of us leave and you can stay here and guess. what we would have said, too.
. and then, dilbert would have said...
"
